/board/view/?id=smartphone&no=4258404&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-24 19:09:57,'스마트폰' 엇갈린 운명…애플 '축배' 삼성전자 '쓴잔','스마트폰'에 엇갈린 운명…애플 '축배' 삼성전자 '쓴잔'이미경 기자| 2015-02-24 14:00가가이 기사를 공유해주세요 애플 삼성전자 로고.ⓒ데일리안DB스마트폰 사업 라이벌인 애플과 삼성전자의 주가를 둘러싼 명암이 극명하게 엇갈리고 있다.애플은 '아이폰6'가 선풍적인 인기를 끌면서 주가와 시총에서 '축배'를 들고 있는데 반해 삼성전자는 좀처럼 살아나지 않는 휴대폰 사업 부진으로 쓴잔을 마시고 있다. 지난해 4분기 삼성전자가 휴대폰 사업의 영업이익 하락으로 부진한 가운데 애플은 홀로 승승장구하며 주가와 시총에서도 날개를 단 모습이다. 23일(현지시간) 미국 나스닥시장에서 전세계 시가총액 1위 기업인 애플의 주가는 전날 종가 대비 2.71% 오른 133달러로 장을 마쳤다. 이날 애플의 주가는 장중 최고가를 찍었다. 종가 기준 애플의 시가총액도 7746억9000만 달러에 육박하며 우리돈 860조원을 돌파했다. 이는 세계 증시에서도 사상 최고치 수준으로 한국증시의 시총 1위 기업인 삼성전자보다 무려 4.2배에 이른다. 24일 한국거래소에 따르면 삼성전자의 현재 시가총액은 203조5672억원를 기록했다. 삼성전자의 주가는 138만원 수준에서 1%대의 상승률을 기록중이다. 애플은 최근 9거래일 중에 8일 연속 신고가 행진을 기록했다. 이달 들어 10일부터 5거래일 연속 신고가 기록을 세웠고 20일과 24일에 다시한번 최고점을 찍으며 명실공히 세계 1위기업 위상을 다지고 있다. 애플은 전세계 스마트폰 시장에서의 점유율에서도 삼성전자를 가볍게 제쳤다. 지난 23일 미국 시장조사업체 스트래티지 애널리틱스 조사에 따르면 지난해 4분기 전 세계 스마트폰 시장에서 애플은 분기 사상 최대인 49%의 점유율을 기록했다. 반면 삼성전자의 매출 점유율은 17%에 그치며 애플과의 격차를 크게 벌렸다. 애플은 지난해 하반기에 출시한 아이폰6와 아이폰 6플러스가 4분기에 기록적인 판매고를 올리면서 4분기 실적도 어닝 서프라이즈를 달성해 시장의 기대를 충족시켰다. 이때 애플이 판매한 아이폰은 7500만대 정도 이르는 것으로 조사됐다. 올해 애플의 1분기 매출액 가이던스는 520억~550억달러로 전년 동기 대비 17% 증가한 수준이다. 1분기 아이폰 판매량은 예년보다 1000만대 가량 높은 수준인 5500만대 수준에 이를 것이라는 전망이 제기됐다. 이는 세계 스마트폰 시장에서 치열한 경쟁을 벌이고 있는 삼성전자와 크게 대비되는 모습이다. 삼성전자가 갤럭시S6 출시와 맞물려 주가 반등을 노리고 있지만 아직 기대에는 크게 못미치는 모습이다. See more at...,211,2017-04-03 23:00:05.943000
/board/view/?id=smartphone&no=4258110&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-24 05:04:34,갤럭시S6 망할조짐,[이순신]님이 입장하셨습니다.젗늅이인데여 ㅎㅎ,267,2017-04-03 23:00:06.992000
/board/view/?id=smartphone&no=4257731&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-23 14:50:36,엣지 본적없어서 모르겠지만 갤 s6 그냥 살란다 ㅎㅎ,문자질 재밌어 ㅎㅎ,67,2017-04-03 23:00:07.629000
/board/view/?id=smartphone&no=4257660&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-23 12:38:42,갤럭시s6 리퀴드 메탈과 함께 무베젤 채용,플랫형도 약간의 엣지스타일을 가미해서 무베젤로 만듬노르웨이 티저에 내구도 강화됐다는 이미지가 올라오고 고광택 메탈이라는 점 또는 유리라는점을 모두 종합을시 나오는 답은 리퀴드메탈 뿐+ 애플이 가지고 싶은 기술을 다 갖췄다= 리퀴드 메탈 사파이어 글라스이중 리퀴드 메탈은 얼마전까지 수천억을 들여 독점해왔으나 최근 독점권을 연장하지않음사실상 확정From DC Wave,149,2017-04-03 23:00:08.344000
/board/view/?id=smartphone&no=4257568&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-23 07:53:09,갤럭시 s6 나오면 폰트 깔아버린다ㅡㅡ ,폰트 이쁜거깔아줘야지,76,2017-04-03 23:00:09.113000
/board/view/?id=smartphone&no=4257421&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 22:04:50,지금은 돈 없는데 곧 돈 들어온다,갤s6나오면부장님이 댓글 알바팀 만들라고 연락 오심,46,2017-04-03 23:00:09.808000
/board/view/?id=smartphone&no=4257206&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 16:01:52,갤럭시 s6 사고싶다,Qhd로 영상보고싶다....,51,2017-04-03 23:00:10.438000
/board/view/?id=smartphone&no=4257148&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 14:33:08,스펙 덕후가 아니더래도 갤럭시S6가 보여준 하드웨어 혁신에는 기립박수,최초 14nm 공정 AP인 엑시노스 7420최초의 eMMC5.1 베이스의 플레시 메모리최초의 DDR4 3G RAM씨발 딴 거 없고 이 3가지만 해도속도전과 전성비에서 개압승,207,2017-04-03 23:00:10.992000
/board/view/?id=smartphone&no=4257144&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 14:19:27,국내 유일 IT 전문가 카라의 예측 갤럭시S6가 일으킬 시장 판도 변화,갤럭시 존나 많이 팔림역대급 기록 경신하고 최종 단일 모델(엣지 포함) 1억대 팜아이폰6 점점 안팔림애플 초초해져서 6S 조기 출시함,151,2017-04-03 23:00:11.707000
/board/view/?id=smartphone&no=4257141&page=1&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 14:14:52,ㅋㅋㅋㅋㅋ 시발 갤럭시S6에 에어백 부착되었다고 하네 ㅋㅋㅋㅋ,는 구라지 씹년들아,133,2017-04-03 23:00:12.273000
/board/view/?id=smartphone&no=4257123&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 13:28:44,갤럭시S6에 들어가는 신기능 3가지 일단 유출,1. 전방 스테레오 스피커2. 내구성 강화3. 3면 디스플레이 (듀얼 엣지가 맞는 듯)남은 건4. 무선충전5. 지문 인식 방법6. 루프 페이,143,2017-04-03 23:00:13.479000
/board/view/?id=smartphone&no=4257116&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 13:07:02,갤 s6 말인데 1주일 남았네 빨리 좀 지나가자. ,ㅜㅜㅜㅜㅜㅜㅜㅜㅜ시밣아빨리 나와라,52,2017-04-03 23:00:14.242000
/board/view/?id=smartphone&no=4257043&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 10:15:33,갤럭시s6 '아이폰6 짝퉁',퇴물에 길을 가다,188,2017-04-03 23:00:14.886000
/board/view/?id=smartphone&no=4256988&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-22 02:34:15,갤럭시 s6 나오면 사야지 ㅎㅎ ,기대된다ㅎㅎ ㅎ ㅎㅎㅎㅎㅎ,65,2017-04-03 23:00:15.637000
/board/view/?id=smartphone&no=4256891&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-21 22:46:23,갤6-전면 스테레오 스피커 달려,삼성 노르웨이지사 공식 홈페이지는 갤럭시s6에는 과연 전면 스테레오 스피커가 달릴까? 식의 티저이미지를 공개했다구체적인 기능의 유무를 티징하는것은 유래가 없는일이라 많은 이들이 갸우뚱? 하고잇다고 함,114,2017-04-03 23:00:16.179000
/board/view/?id=smartphone&no=4256790&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-21 19:34:50,현재까지의 티저 동영상으로 확인된 갤럭시S6의 스펙,1. octa core 64-bit Exynos 7420 processor based on its 14nm FinFET process2. eMMC 5.1-based flash memory3. 현재까지 가장 널리 쓰이는 3가지 훙전방식인 WPC PMA and A4WP 방식 동시지원4. 저조도 가메라,128,2017-04-03 23:00:16.929000
/board/view/?id=smartphone&no=4256621&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-21 14:57:55,갤럭시 s6 디자인 인스타그램 공식 홈페이지 프로필 사진이래 ㅡㅡ.jpg,시밣 카메라 안 튀어나왔어 시밣아,181,2017-04-03 23:00:17.472000
/board/view/?id=smartphone&no=4256435&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-21 06:17:33,시코 병신새끼들 왜 자꾸 s6에 외장메모리x 타령 하냐?,아니 병신새끼들 a시리즈도 풀메탈 일체형인데도 전모델 외장지원인데 이제와서 삼성이 s라인업에서 외장메모리를 뺄거라는 말도안되는 개소리 루머에 왜 벌벌 떨고있는지 이해불가,140,2017-04-03 23:00:18.223000
/board/view/?id=smartphone&no=4256165&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-20 19:42:10,ㄷㄷㄷ담임짱 자기가 쓴 s6글이나 댓글 싹다지움,짤릴까봐 똥줄 어지간히 탓나본디? ㅋㅋㅋ,94,2017-04-03 23:00:19.120000
/board/view/?id=smartphone&no=4256075&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-20 18:11:28,갤럭시s6의 실제 두깨는 5.9mm,무선 충전 코일 내장하느라 1mm 손해아무 것도 안 처넣고 배터리도 창렬인 아이폰6가 6.9mm인게 신기,123,2017-04-03 23:00:19.706000
/board/view/?id=smartphone&no=4256030&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-20 16:28:55,폰 바꾸려는 게이다 꼭 봐줘라,간단하게 질문한다 패블릿(ex : 갤탭 8.4 갤탭s 10.1)갤럭시 s5갤럭시 노트 4아이폰 5s아이폰 6+아니면 3월 말 ~ 4월 중순까지 기다려서갤럭시 s6 G플렉스 2가격은 일단 제쳐두고 배터리 오래 가는거랑 2 년은 쓸 수 있는 폰 추천 받는다.아니면 니네들이 추천해 줘도 되고,100,2017-04-03 23:00:20.449000
/board/view/?id=smartphone&no=4255992&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-20 14:55:23,갤럭시 s6의 압도적 성능 ㄷㄷㄷㄷㄷ,그래프로 보니까 더 실감나네,336,2017-04-03 23:00:21.235000
/board/view/?id=smartphone&no=4255847&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-20 11:33:31,갤s6 나오면 갤포아 중고가 폭탄 상승 예상해봅니다....,ㅋㅋㅋㅋㅋ,97,2017-04-03 23:00:21.925000
/board/view/?id=smartphone&no=4255801&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-20 10:37:31,갤 s6 끝판왕으로 나왔으면 한다 갤s2 명기를 다시 보여주면됨,ㅇㄻㄴㅇㄻ,80,2017-04-03 23:00:22.736000
/board/view/?id=smartphone&no=4255768&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-20 09:07:31,삼성 갤럭시s6 아이폰6 '짝퉁'…,정말 실망스런 기업인다,236,2017-04-03 23:00:23.429000
/board/view/?id=smartphone&no=4255740&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-20 02:45:33,갤럭시s6 내장베터리로 나와도,그거 나오고 6개월뒤에 갤럭시s6 광대역 이라는 이름으로탈착형베터리 버전으로 새로나올듯.,278,2017-04-03 23:00:24.146000
/board/view/?id=smartphone&no=4255661&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 23:32:47,s4부셔져서 새로 살려는데 뭐살까 사과s6? 놑4?,뭐가 더 쓸만함?,77,2017-04-03 23:00:24.845000
/board/view/?id=smartphone&no=4255588&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 21:41:24,갤럭시 S6 배터리 유출,http://www.phonearena.com/news/Alleged-Galaxy-S6-battery-pack-snapped-confirming-****-mAh-capacity_id66182이 갤에 삼성 디자인 팀장 모가지따러 가실분 생겼네,110,2017-04-03 23:00:25.545000
/board/view/?id=smartphone&no=4255584&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 21:32:21,갤럭시s6 아이폰 따라 한거냐 ㄷㄷㄷㄷ,ㄷㄷㄷㄷㄷ비슷하네,181,2017-04-03 23:00:26.328000
/board/view/?id=smartphone&no=4255581&page=2&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 21:29:59,갤S6는 탈착인듯 탈착 아닌 탈착 같은 일체형 배터리임,탈착식은 아닌데뒷 뚜껑을 열고(일반적인 방법이 아닌 센터에서 열어줌)배터리만 교체 가능따라서 아이폰 같은 리퍼방식은 아니고배터리 교체비용도 저렴,138,2017-04-03 23:00:27.094000
/board/view/?id=smartphone&no=4255576&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 21:22:40,갤럭시 s6 배터리 유출...탈착식 유력,딱봐도 탈착식필나지 않냐? ㅜㅜㅜ제발 그렇다고 말해줘..,311,2017-04-03 23:00:28.521000
/board/view/?id=smartphone&no=4255442&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 16:36:24,갱s6 소프트웨어+디자인 ㅆㅅㅌㅊ이면 삼,물론이고.아이폰은 맘대로 못 하니까 짜증 맨날 똑같음,127,2017-04-03 23:00:29.165000
/board/view/?id=smartphone&no=4255440&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 16:32:23,갤 s6 공개 까지 2주 남았네,ㅜㅜ 츄 추츛ㅊ,74,2017-04-03 23:00:29.858000
/board/view/?id=smartphone&no=4255417&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 15:29:59,갤S6 무선충전 코일 내장하고도 두깨 6.9mm로 아이폰6와 같아,GSM아레나는 케이스 제조 업체인 OBLIQ가 보낸 갤럭시 S6 슬림 메타 시리즈의 사진을 공개했습니다. 사진에는 전에 알려졌던 것과 마찬가지로 갤럭시 S6의 두께가 6.9mm라고 쓰여있습니다. 현재까지 알려진 갤럭시 S6의 사양은 5.1형 QHD 슈퍼아몰레드 디스플레이 엑시노스7 옥타 3GB 램143.3 x 70.8 x 6.9mm IP67 방수방진 등급 메탈 프레임 2600mAh 배터리 OIS가 탑재된 16MP 혹은 20MP의 후면 카메라와 LED 플래시 심박수 측정 센서 등입니다.,99,2017-04-03 23:00:30.608000
/board/view/?id=smartphone&no=4255377&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 14:07:27,갤럭시S6 또 다시 유출.jpg,GSM아레나는 케이스 제조 업체인 OBLIQ가 보낸 갤럭시 S6 슬림 메타 시리즈의 사진을 공개했습니다. 사진에는 전에 알려졌던 것과 마찬가지로 갤럭시 S6의 두께가 6.9mm라고 쓰여있습니다. 현재까지 알려진 갤럭시 S6의 사양은 5.1형 QHD 슈퍼아몰레드 디스플레이 엑시노스7 옥타 3GB 램 143.3 x 70.8 x 6.9mm IP67 방수방진 등급 금속 메탈 프레임 2600mAh 배터리 OIS가 탑재된 16MP 혹은 20MP의 후면 카메라와 LED 플래시 심작 박동 측정 센서 등입니다.http://www.gsmarena.com/samsung_galaxy_s6_case_maker_confirms_69mm_thickness-news-11236.php방수방진에 저 디자인이라.. 프레임 유출본과는 측면이 좀 다른데? From DC Wave,411,2017-04-03 23:00:31.423000
/board/view/?id=smartphone&no=4255360&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 13:09:15,국내유일의 IT 종합 전문가 카라코롬의 갤S6에 관한 예측 2가지,1. 티저에 나온 번개 모양의 3이라는 숫자는 현재 Qi 규격 3가지를 모두 충족하는 칩을 내장했다는 뜻 고로 Qi 충전기라면 그것이 삼성 것이든 엘지 것이든 중국산이든 다 사용 가능2. 무선충전 용 코일을 내장하여 이것을 루프 페이용 마그네트 신호 발생기로 겸용,91,2017-04-03 23:00:32.328000
/board/view/?id=smartphone&no=4255356&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 13:02:14,갤럭시S6 후면은 유리 혹은 전자기파 투과의 신소재,무선 충전과 루프 페이 내장을 위해서는 필수,101,2017-04-03 23:00:32.877000
/board/view/?id=smartphone&no=4255348&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-19 12:39:40,갤럭시S6의 무선충전 코일 내장은 결국 루프 페이와의 겸용을 위한 것,출처 : 내 머릿속삼성 이놈들 치밀하네 ㄷㄷㄷ무선충전 코일을 기본으로 내장하고 이것을 루프 페이에 필요한 마그네트 신호 발생기로 겸용할 생각을 하다니ㄷㄷㄷㄷ역시 갓성,277,2017-04-03 23:00:33.700000
/board/view/?id=smartphone&no=4254451&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-18 03:25:25,근데 s6이 내장베터리인데다가 외장메모리 슬롯 없으면,너무 쓰레기다.,51,2017-04-03 23:00:34.305000
/board/view/?id=smartphone&no=4254257&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-17 22:38:16,갤럭시S6 (가칭)의 새로운 티저 영상.youtube,쌤썽,146,2017-04-03 23:00:34.983000
/board/view/?id=smartphone&no=4254185&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-17 20:05:33,갤s6 진~한 빨강색 나왔으면 좋겠다.,옵G 썻을때 빨강썻는데 색 너무 마음에 들었었는데.그 음.. 때탄 화투패 같은색 개좋..,37,2017-04-03 23:00:35.702000
/board/view/?id=smartphone&no=4254183&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-17 19:59:25,갤s6 갤엣지 뭐사는게 좋을거 같음?,비슷한 시기에 나온다 쳤을때.찾아보니 s6보다 엣지가 더 상위스펙일거라고 떠드는거 같던데.,86,2017-04-03 23:00:36.470000
/board/view/?id=smartphone&no=4254132&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-17 19:04:00,아이폰 s6 언제 나옴?,??,30,2017-04-03 23:00:37.119000
/board/view/?id=smartphone&no=4253821&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-17 11:57:23,갤6에 sd카드 빠진다는 병신루머는 누가 퍼뜨림?,너무 개소리라 심지어 찌라시 기사로도 나온적 없는 드립인데아니 보급형 갤럭시 a라인업에도 넣어준 sd카드 지원이 왜 s6에서 빠질거라고 발상하죠????ㅋㅋㅋㅋㅋㅋㅋㅋ,99,2017-04-03 23:00:38.008000
/board/view/?id=smartphone&no=4253545&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-16 22:43:35,퀄컴 스냅810 안투투점수 공개!!!,퀄컴이 공개한 안투투 점수에 의하면 스냅810은 갤럭시s6의 유출점수인 60900점을 넘어서는 성능을 지닌것으로 확인되었다하지만 정작 스냅810을 탑재한 지플렉스2의 안투투 점수는 그보다 훨씬 낮은 54000점대를 형성하고 있어 의구심을 불러일으킨다,167,2017-04-03 23:00:38.805000
/board/view/?id=smartphone&no=4253354&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-16 15:57:06,도라에몽 보조배터리 사러가야겠다.,낄낄낄...갤s6 살꺼니까 보조배터리 5개정도 될때가지 틈틈히 사놔야지.,47,2017-04-03 23:00:39.529000
/board/view/?id=smartphone&no=4253182&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-16 11:26:35,갤럭시s6 ddr4메모리에 sd카드도 3배빠른 ufs2.0 사용,ddr4메모리는 ddr3메모리에 비해 1.5배정도 빠름하지만 ufs2.0은 전세대에 비해 3배가 빠르다컴퓨터의 하드디스크의 해당하는 부분을 스마트폰은 sd카드가 담당하는거 알지? 외부sd카드도 당연히 지원할거임. 갤6은 32기가 버전으로만 출시되거든64기가 버전도 안나옴,322,2017-04-03 23:00:40.361000
/board/view/?id=smartphone&no=4252916&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-15 20:27:51,"삼성 ""갤럭시 s6는 터치위즈를 100%제거 가능""",그냥 보통 갤럭시 s6를 사서 그걸 구글플레이 에디션으로 만드는게 가능할 예정이란다레퍼충들 풀발기할듯,152,2017-04-03 23:00:41.168000
/board/view/?id=smartphone&no=4252343&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-15 00:03:43,s6 단통법땜에 아무리 좋아도 초반판매량 부진할듯,ㅇㅇ 그니까 빨리 없애라 그네야....,73,2017-04-03 23:00:41.760000
/board/view/?id=smartphone&no=4252332&page=3&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-14 23:44:21,아이폰4s ios6 중고가 얼마정도 살수있음???,사고싶다....From DC Wave,120,2017-04-03 23:00:42.343000
/board/view/?id=smartphone&no=4252250&page=4&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-14 21:17:04,내 사용패턴으로 볼때의 젖절한 스맛폰은?,평소 동영상을 많이봄글쓰기를 좋아함인터넷 자주함폰게임 좋아함노트4아이폰6갤럭시s5 s6G3뭐가 더 젖절하냐,329,2017-04-03 23:00:43.459000
/board/view/?id=smartphone&no=4252148&page=4&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-14 19:24:32,스냅드래곤 810 존나 좋네 ㅋㅋㅋ,노트4 좆바르고 갤럭시s6보다 성능 좋음발열은 800보다 낮음. 810 욕먹은건 헬지가 발적화해서 출시했기 때문임 ㅇㅇ,211,2017-04-03 23:00:44.057000
/board/view/?id=smartphone&no=4252098&page=4&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-14 18:18:40,야 갤럭시s6 3월20~30일 사이 나온다는데,3기가램2.1GHz 삼성 엑시노스 7240프로세서전면500만 루면 2000만 화소 카메라QHD(2560ⅹ1440) 해상도 5.1인치풀메탈내장 32기가메모리안드로이드5.0 롤리팝무선충전이게 기사화된 내용인데 니들이 볼때 어떰?근데 배터리 씨팔 개조루일것 같지 않냐?,81,2017-04-03 23:00:45.690000
/board/view/?id=smartphone&no=4251815&page=4&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-14 08:20:50,갤럭시s6 언팩 행사 초대장의 비밀을 발견했습니다. 꼭 보고 가세요.,이거 제가 직접 찾은거고 지금까지 그 누구도 찾아내지 못한겁니다. 제가 찾아낸게 믿기지 않고요. 절대 합성아닙니다.폰 기종이 갤럭시노트4인데 폰 갤러리에서 갤럭시s6 언팩행사 초대장에 효과를 적용해보다가 발견한것입니다. 우선보시다시피 원래는 검은 바탕에 곡선이 있는 형태입니다. 그런데 사진처럼 유독 스케치 아트 효과를 적용할때만 사진과 같은 반원형태의 미로 같은 것이 나타납니다. 그런데 잘 보이지 않아 만화 효과를 한번더 적용해보니 선이 더선명해져 무엇인지 분간이 가능할정도가 되었습니다. 그래서 제가 고민해본 결과 강이흐르고 있는 성으로 둘러싸인 마을(특히 일본의 마을 같습니다.)이라고 생각됩니다. 이거 제가 최초로 발견한거고 합성아닙니다. 여러분도 직접 해보시면 아실수 있습니다. 이것이 도데체 무엇인지 여러분의 의견이 궁금합니다. 이 사실이 많이 알려지면 좋겠습니다. 제가 보기엔 이건 분명 삼성이 의도 한것 같습니다.감사합니다.(마지막 사진은 큰 초대장에 적용해본 결과입니다.),278,2017-04-03 23:00:46.384000
/board/view/?id=smartphone&no=4251506&page=4&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-13 19:41:14,이런건 어때? 갤s6 별매 케이스 앞면에 에어리어 지문인식 장착,그 베가 시리즈 처럼아예 별매 지문 인식 케이스를 만들어서 파는거야.앞부분에 에어리어 방식 지문인식 센서를 넣어서 파는거지.이러면 애플 디자인 짭퉁 소리도 들어가고 좋지 않나?,33,2017-04-03 23:00:47.049000
/board/view/?id=smartphone&no=4251501&page=4&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-13 19:33:48,근데 갤럭시s6 에어리어방식 지문한다던데;;; 레알일까?,왠지 못 미덥네;;진짜면 좋긴한데.......................................................................너무 디자인이 아이폰 스럽지 않을까?,48,2017-04-03 23:00:47.648000
/board/view/?id=smartphone&no=4251494&page=4&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-13 19:22:47,갤럭시s6가 정말 이 디자인이면 내가 꼭 산다.,이정도면 사줄만 한 디자인듯.,195,2017-04-03 23:00:48.288000
/board/view/?id=smartphone&no=4250946&page=4&search_pos=-4210000&s_type=search_all&s_keyword=s6,2015-02-12 21:14:42,폰 추천점,내가 알파랑 아식스 고민하는데다른 선택지는 없을까?배터리가 많았으면 조켔는데 둘다 1800이라서 좀 그럼;;;s6기다리기는 싫어서...백아연2도 별로...아식스 산담에 보조배터리 들고다닐까? ㅋㅋㅋ알파 배터리 그렇게 조루인가??,34,2017-04-03 23:00:49.065000
